sisa_umur_jam,jam_operasi_aktif,jenis_mesin,tekanan_oli_bar,id_log_sensor,suhu_c,vibrasi_mm_s,durasi_perbaikan_jam,shift_operator,kebisingan_lingkungan_db
234.4,13101,Conveyor_Belt,2.1,LOG-03757,69.4,4.83,4,Shift_2,79.3
243.4,11398,CNC_Milling,2.08,LOG-03758,68.0,2.91,7,Shift_1,83.2
290.4,2531,CNC_Milling,2.84,LOG-03759,64.0,3.62,9,Shift_1,69.1
244.9,11654,Robot_Arm,1.26,LOG-03760,57.3,5.6,7,Shift_3,101.1
278.1,4313,Robot_Arm,3.58,LOG-03761,62.8,0.1,5,Shift_1,86.2
200.4,10604,Robot_Arm,3.51,LOG-03762,79.1,7.11,8,Shift_1,97.2
240.1,11938,CNC_Milling,3.76,LOG-03763,71.1,2.75,8,Shift_1,83.0
225.5,13096,CNC_Milling,3.18,LOG-03764,36.1,3.78,10,Shift_3,77.8
260.7,8838,Conveyor_Belt,2.32,LOG-03765,32.8,3.81,7,Shift_1,85.8
251.9,8758,CNC_Milling,2.02,LOG-03766,37.1,3.9,9,Shift_1,94.3
228.0,13892,Robot_Arm,3.44,LOG-03767,44.6,0.72,7,Shift_3,78.0
221.8,15234,Robot_Arm,3.57,LOG-03768,53.7,4.38,9,Shift_1,87.3
220.1,16347,CNC_Milling,2.11,LOG-03769,58.2,5.49,2,Shift_1,78.9
262.7,7337,CNC_Milling,2.0,LOG-03770,64.0,0.1,5,Shift_1,63.4
258.0,9057,CNC_Milling,2.98,LOG-03771,64.5,0.75,3,Shift_3,81.1
256.6,7282,Robot_Arm,3.11,LOG-03772,64.3,6.24,4,Shift_3,86.0
240.8,11023,CNC_Milling,3.75,LOG-03773,82.2,5.77,4,Shift_1,84.8
278.9,3417,Robot_Arm,3.53,LOG-03774,39.8,4.75,6,Shift_1,81.9
252.8,9171,CNC_Milling,2.94,LOG-03775,70.0,2.29,5,Shift_2,85.7
280.7,4585,CNC_Milling,3.83,LOG-03776,69.9,5.79,7,Shift_2,78.3
247.1,11115,CNC_Milling,2.72,LOG-03777,46.1,0.99,8,Shift_2,89.7
217.4,17159,CNC_Milling,2.75,LOG-03778,73.0,3.66,10,Shift_3,80.3
200.1,19722,CNC_Milling,3.68,LOG-03779,70.6,0.73,8,Shift_2,92.9
257.6,9479,Conveyor_Belt,3.77,LOG-03780,64.4,3.59,7,Shift_1,70.8
291.4,2070,CNC_Milling,3.79,LOG-03781,30.0,1.42,2,Shift_2,85.6
270.4,5329,Robot_Arm,2.86,LOG-03782,79.5,5.89,5,Shift_2,89.6
283.7,2991,Robot_Arm,3.06,LOG-03783,68.4,5.08,7,Shift_1,97.2
226.9,15427,Robot_Arm,2.31,LOG-03784,71.1,2.57,7,Shift_1,79.3
179.8,19708,Robot_Arm,3.72,LOG-03785,30.0,6.73,10,Shift_1,96.4
233.7,11525,CNC_Milling,2.53,LOG-03786,57.0,1.61,2,Shift_2,89.0
279.5,4360,Robot_Arm,1.4,LOG-03787,43.5,3.91,11,Shift_3,101.9
285.0,1401,CNC_Milling,2.65,LOG-03788,84.4,2.46,7,Shift_3,69.9
198.5,19545,Robot_Arm,2.32,LOG-03789,48.4,5.86,5,Shift_3,87.0
67.3,7010,CNC_Milling,0.83,LOG-03790,87.2,5.61,7,Shift_3,84.2
234.9,3128,Robot_Arm,2.54,LOG-03791,79.3,7.25,9,Shift_3,86.2
274.1,4363,Robot_Arm,3.63,LOG-03792,68.3,4.21,7,Shift_1,93.3
268.6,5849,Robot_Arm,3.33,LOG-03793,82.0,0.1,6,Shift_1,98.5
237.3,13461,CNC_Milling,3.33,LOG-03794,50.8,2.92,10,Shift_1,87.9
134.3,17943,Robot_Arm,4.14,LOG-03795,53.5,7.91,4,Shift_3,68.5
268.9,6225,Robot_Arm,2.54,LOG-03796,78.8,3.19,7,Shift_1,80.8
234.8,14057,Robot_Arm,2.08,LOG-03797,50.9,0.1,8,Shift_1,116.2
292.7,2233,CNC_Milling,3.4,LOG-03798,45.1,5.12,7,Shift_2,75.0
292.1,1191,CNC_Milling,3.29,LOG-03799,60.2,5.31,6,Shift_2,86.4
292.8,2043,CNC_Milling,1.99,LOG-03800,51.8,2.18,8,Shift_2,91.9
206.0,18539,Robot_Arm,2.86,LOG-03801,93.0,3.38,8,Shift_2,94.6
240.2,12052,Robot_Arm,3.43,LOG-03802,76.6,1.88,11,Shift_1,78.5
209.9,16298,Robot_Arm,3.22,LOG-03803,56.4,5.31,10,Shift_2,99.0
290.1,1412,Robot_Arm,3.59,LOG-03804,50.0,4.14,9,Shift_2,96.8
293.7,1422,Robot_Arm,2.46,LOG-03805,70.1,1.09,2,Shift_1,89.0
8.8,17127,Robot_Arm,1.87,LOG-03806,82.8,3.98,3,Shift_1,75.4
283.6,2949,Robot_Arm,2.27,LOG-03807,69.4,2.17,11,Shift_1,79.0
206.2,3952,Robot_Arm,3.69,LOG-03808,50.7,7.65,6,Shift_1,77.9
240.0,10859,CNC_Milling,3.83,LOG-03809,43.4,6.23,2,Shift_2,82.1
244.3,12524,Conveyor_Belt,2.87,LOG-03810,59.3,3.69,3,Shift_1,98.3
268.2,5348,Conveyor_Belt,4.21,LOG-03811,69.7,4.2,2,Shift_1,87.5
223.6,9449,Robot_Arm,2.87,LOG-03812,57.9,6.53,2,Shift_2,90.7
233.6,13822,Conveyor_Belt,2.59,LOG-03813,80.1,3.57,11,Shift_3,86.1
254.2,9414,Conveyor_Belt,1.87,LOG-03814,72.9,5.9,10,Shift_1,99.8
193.3,8270,Robot_Arm,2.94,LOG-03815,68.6,7.69,2,Shift_1,68.9
291.7,2364,Robot_Arm,3.85,LOG-03816,72.6,2.77,5,Shift_1,46.8
168.0,9585,Robot_Arm,4.01,LOG-03817,44.2,8.12,11,Shift_3,84.0
170.0,16252,CNC_Milling,3.86,LOG-03818,57.5,7.39,4,Shift_3,84.3
242.9,12908,CNC_Milling,3.4,LOG-03819,49.4,4.62,9,Shift_2,84.0
219.7,17967,Robot_Arm,4.28,LOG-03820,70.8,2.89,6,Shift_1,77.5
293.3,3397,Robot_Arm,2.23,LOG-03821,49.6,4.59,7,Shift_1,71.3
290.4,1209,CNC_Milling,3.95,LOG-03822,66.2,3.39,4,Shift_1,83.3
248.3,11415,Robot_Arm,3.22,LOG-03823,62.5,2.02,4,Shift_2,80.7
279.0,4393,Robot_Arm,3.17,LOG-03824,74.0,5.33,2,Shift_2,86.7
229.0,12285,Robot_Arm,1.86,LOG-03825,47.0,1.44,3,Shift_1,91.3
211.7,18174,CNC_Milling,3.27,LOG-03826,71.8,3.15,8,Shift_1,96.1
259.4,7405,Robot_Arm,3.92,LOG-03827,49.0,3.19,11,Shift_1,92.6
242.8,11440,CNC_Milling,1.3,LOG-03828,50.5,0.59,4,Shift_1,84.2
224.5,13952,CNC_Milling,3.64,LOG-03829,62.9,5.65,9,Shift_2,89.0
87.3,3850,CNC_Milling,1.17,LOG-03830,82.9,3.43,2,Shift_3,72.7
155.3,18050,CNC_Milling,1.87,LOG-03831,52.4,7.25,6,Shift_2,76.1
272.0,4853,CNC_Milling,2.92,LOG-03832,38.3,3.39,9,Shift_1,101.5
223.9,16357,Robot_Arm,4.27,LOG-03833,50.8,2.98,5,Shift_3,94.9
233.7,13539,Robot_Arm,2.9,LOG-03834,59.2,1.74,11,Shift_1,69.8
290.6,3678,CNC_Milling,3.38,LOG-03835,93.0,4.1,2,Shift_2,77.5
230.6,14771,Conveyor_Belt,2.27,LOG-03836,70.8,4.11,3,Shift_1,103.0
281.8,4733,Robot_Arm,2.84,LOG-03837,53.7,5.85,6,Shift_2,76.8
232.8,12389,Conveyor_Belt,2.96,LOG-03838,62.9,4.17,6,Shift_2,66.0
76.4,19233,Robot_Arm,4.3,LOG-03839,88.6,9.23,2,Shift_3,79.4
213.6,19109,CNC_Milling,2.4,LOG-03840,61.4,5.14,4,Shift_3,79.7
206.8,17553,Conveyor_Belt,2.47,LOG-03841,61.6,1.53,9,Shift_3,96.0
248.1,10387,Conveyor_Belt,3.86,LOG-03842,58.9,1.32,2,Shift_1,93.3
241.3,11631,Robot_Arm,2.8,LOG-03843,75.4,5.34,6,Shift_1,80.0
267.8,6705,Robot_Arm,3.09,LOG-03844,57.1,1.45,5,Shift_2,84.2
211.3,18498,Robot_Arm,3.35,LOG-03845,78.1,5.49,2,Shift_1,87.8
40.7,10067,Robot_Arm,2.49,LOG-03846,80.9,6.24,10,Shift_3,92.2
219.8,15660,Robot_Arm,1.36,LOG-03847,74.2,6.3,3,Shift_3,81.2
249.1,7833,Robot_Arm,3.86,LOG-03848,61.6,1.83,5,Shift_1,87.9
199.2,15068,CNC_Milling,3.09,LOG-03849,44.0,6.3,4,Shift_1,99.3
272.4,5263,CNC_Milling,1.98,LOG-03850,61.6,4.81,2,Shift_2,83.5
231.7,14942,CNC_Milling,3.62,LOG-03851,55.0,2.48,8,Shift_1,86.4
289.9,1873,CNC_Milling,4.61,LOG-03852,53.3,3.6,8,Shift_1,91.1
282.9,2991,CNC_Milling,3.95,LOG-03853,61.4,5.18,4,Shift_3,79.3
252.0,7692,Conveyor_Belt,4.66,LOG-03854,72.2,2.32,10,Shift_1,76.2
247.7,10158,CNC_Milling,2.02,LOG-03855,55.7,4.75,2,Shift_3,88.9
160.4,14516,CNC_Milling,3.2,LOG-03856,44.4,7.61,5,Shift_3,90.8
243.6,7821,CNC_Milling,3.28,LOG-03857,50.6,6.41,2,Shift_2,84.2
292.5,1350,Robot_Arm,2.91,LOG-03858,90.4,4.2,6,Shift_1,78.6
267.5,7182,Robot_Arm,2.74,LOG-03859,73.2,4.59,3,Shift_1,80.3
251.1,9344,Robot_Arm,0.63,LOG-03860,50.6,2.65,3,Shift_3,87.6
239.1,11330,Conveyor_Belt,4.35,LOG-03861,84.3,2.73,11,Shift_2,73.2
233.9,13236,Conveyor_Belt,1.71,LOG-03862,61.4,0.16,11,Shift_2,95.5
271.4,5705,Conveyor_Belt,3.72,LOG-03863,99.2,4.63,2,Shift_3,100.7
230.9,12597,Conveyor_Belt,3.01,LOG-03864,68.9,5.71,11,Shift_1,70.0
236.9,13000,CNC_Milling,2.98,LOG-03865,73.5,3.82,5,Shift_1,90.6
214.9,15756,Robot_Arm,2.84,LOG-03866,77.6,1.81,10,Shift_2,92.9
248.7,10918,CNC_Milling,3.16,LOG-03867,87.3,4.17,3,Shift_2,93.7
161.4,16399,Robot_Arm,3.51,LOG-03868,58.4,7.35,2,Shift_1,68.5
258.7,5210,CNC_Milling,3.76,LOG-03869,86.0,6.24,7,Shift_2,81.8
241.3,14522,CNC_Milling,2.9,LOG-03870,55.6,3.93,5,Shift_1,79.3
166.4,1871,CNC_Milling,2.04,LOG-03871,59.6,9.12,5,Shift_3,82.6
100.5,2953,Robot_Arm,2.01,LOG-03872,65.1,10.75,3,Shift_2,72.7
212.5,17429,Robot_Arm,3.83,LOG-03873,78.8,2.8,5,Shift_1,102.3
256.4,10025,CNC_Milling,2.78,LOG-03874,60.0,3.39,3,Shift_3,89.4
39.7,12796,Robot_Arm,2.18,LOG-03875,89.8,5.73,5,Shift_1,74.8
36.3,12464,CNC_Milling,2.41,LOG-03876,84.9,1.72,6,Shift_1,79.5
229.0,14202,Robot_Arm,2.92,LOG-03877,65.6,6.12,3,Shift_1,99.0
277.6,5665,CNC_Milling,1.97,LOG-03878,50.5,4.25,6,Shift_1,84.0
276.0,4386,CNC_Milling,2.98,LOG-03879,80.0,4.93,9,Shift_3,97.8
290.9,1808,Robot_Arm,4.0,LOG-03880,33.6,2.56,11,Shift_1,91.8
223.3,17430,Robot_Arm,2.91,LOG-03881,76.1,2.03,3,Shift_1,71.4
274.7,5248,Conveyor_Belt,1.59,LOG-03882,52.6,0.1,9,Shift_2,75.1
177.5,11928,Robot_Arm,3.69,LOG-03883,83.8,7.71,8,Shift_2,73.3
241.9,9642,Conveyor_Belt,3.89,LOG-03884,44.2,6.35,2,Shift_2,89.7
285.0,4084,CNC_Milling,3.93,LOG-03885,55.1,5.68,3,Shift_3,104.1
260.7,8864,CNC_Milling,3.05,LOG-03886,71.6,4.87,2,Shift_2,86.7
273.5,2580,Conveyor_Belt,4.87,LOG-03887,74.0,0.1,4,Shift_3,83.9
275.6,4356,CNC_Milling,3.59,LOG-03888,55.6,2.12,11,Shift_1,90.4
280.2,3654,Robot_Arm,5.39,LOG-03889,60.0,3.36,5,Shift_2,84.2
218.1,16663,CNC_Milling,4.08,LOG-03890,79.3,1.3,10,Shift_1,81.6
236.7,11780,Robot_Arm,3.96,LOG-03891,80.1,0.1,7,Shift_3,86.9
206.5,18588,CNC_Milling,2.5,LOG-03892,59.7,1.56,2,Shift_2,92.6
247.3,9283,Robot_Arm,2.24,LOG-03893,55.9,4.12,3,Shift_2,79.9
265.8,4825,Robot_Arm,3.09,LOG-03894,44.5,4.12,10,Shift_3,75.0
239.8,12563,CNC_Milling,2.85,LOG-03895,68.8,6.27,7,Shift_3,94.5
78.1,18661,CNC_Milling,2.57,LOG-03896,77.2,9.16,6,Shift_2,62.8
250.8,11119,CNC_Milling,2.9,LOG-03897,67.3,5.71,6,Shift_3,71.8
297.8,1339,CNC_Milling,2.84,LOG-03898,51.1,3.56,9,Shift_2,85.1
1.0,6768,CNC_Milling,2.49,LOG-03899,91.8,8.5,4,Shift_2,93.9
214.8,18574,Conveyor_Belt,3.53,LOG-03900,33.4,0.1,7,Shift_2,87.0
241.3,10848,CNC_Milling,2.4,LOG-03901,78.2,0.1,7,Shift_3,79.3
204.2,19086,Robot_Arm,2.97,LOG-03902,68.3,1.78,8,Shift_1,93.1
248.5,10676,Robot_Arm,2.03,LOG-03903,72.0,6.03,11,Shift_1,77.1
294.0,1228,CNC_Milling,3.08,LOG-03904,53.2,4.42,5,Shift_3,91.6
211.3,17587,CNC_Milling,3.16,LOG-03905,62.7,1.18,11,Shift_1,80.5
212.7,15497,Robot_Arm,2.23,LOG-03906,69.4,2.18,7,Shift_1,73.1
230.9,14589,Robot_Arm,3.06,LOG-03907,63.7,0.9,4,Shift_3,92.1
207.4,19433,Conveyor_Belt,2.92,LOG-03908,38.1,0.9,3,Shift_3,100.8
198.8,4727,Robot_Arm,2.63,LOG-03909,90.7,7.88,10,Shift_3,81.0
213.6,18212,Robot_Arm,2.64,LOG-03910,74.8,3.64,5,Shift_2,94.9
177.4,5419,Conveyor_Belt,3.36,LOG-03911,65.5,8.42,8,Shift_3,65.2
208.3,19443,Conveyor_Belt,3.02,LOG-03912,66.5,1.77,2,Shift_2,71.3
280.7,4637,Conveyor_Belt,3.77,LOG-03913,90.3,5.23,10,Shift_3,75.1
241.2,11456,CNC_Milling,2.17,LOG-03914,53.9,4.57,8,Shift_1,83.2
222.5,15997,Conveyor_Belt,2.85,LOG-03915,50.5,6.2,3,Shift_3,89.6
283.1,2484,Conveyor_Belt,2.51,LOG-03916,77.8,4.64,2,Shift_3,72.6
255.1,2267,Robot_Arm,3.05,LOG-03917,71.9,6.46,7,Shift_3,75.4
201.2,17145,Robot_Arm,3.22,LOG-03918,49.9,5.39,4,Shift_3,92.9
91.5,2148,Conveyor_Belt,2.05,LOG-03919,81.3,1.27,7,Shift_1,76.2
225.4,12662,Robot_Arm,3.47,LOG-03920,69.4,5.83,3,Shift_3,98.5
202.7,18826,Robot_Arm,4.73,LOG-03921,51.5,3.74,9,Shift_3,77.4
242.2,12679,Robot_Arm,3.14,LOG-03922,72.4,2.06,8,Shift_1,96.3
236.7,10139,Robot_Arm,2.31,LOG-03923,70.1,5.73,11,Shift_2,92.8
242.2,8927,Robot_Arm,2.77,LOG-03924,63.7,6.3,6,Shift_1,85.5
234.0,13125,CNC_Milling,2.74,LOG-03925,70.8,2.79,6,Shift_1,86.8
233.0,11864,CNC_Milling,2.47,LOG-03926,74.4,3.12,5,Shift_3,85.9
248.6,10533,CNC_Milling,3.58,LOG-03927,78.7,0.53,8,Shift_3,96.0
279.4,3918,Robot_Arm,1.54,LOG-03928,66.6,0.1,6,Shift_1,62.8
235.1,13590,Robot_Arm,3.22,LOG-03929,60.9,3.39,10,Shift_2,81.3
224.5,15055,Conveyor_Belt,4.03,LOG-03930,68.6,5.98,3,Shift_3,86.6
225.2,14468,Robot_Arm,3.98,LOG-03931,82.9,2.57,3,Shift_1,96.7
226.9,2425,Robot_Arm,3.82,LOG-03932,74.4,7.57,10,Shift_1,78.9
234.6,14354,CNC_Milling,2.47,LOG-03933,60.1,3.49,11,Shift_2,63.8
232.6,14865,Robot_Arm,4.17,LOG-03934,65.8,3.5,5,Shift_2,59.5
280.6,4484,Conveyor_Belt,3.29,LOG-03935,90.0,3.28,8,Shift_2,85.4
200.5,17130,Robot_Arm,4.14,LOG-03936,76.2,6.45,8,Shift_3,71.5
241.9,10953,Conveyor_Belt,3.87,LOG-03937,67.3,1.6,7,Shift_2,82.3
248.8,9976,Conveyor_Belt,3.25,LOG-03938,82.1,3.68,11,Shift_2,71.9
228.7,14731,CNC_Milling,2.8,LOG-03939,56.9,2.63,11,Shift_1,81.1
247.8,10686,Robot_Arm,4.89,LOG-03940,69.9,2.6,3,Shift_2,104.2
46.3,11350,Robot_Arm,1.58,LOG-03941,93.1,4.09,6,Shift_1,97.4
272.5,6932,Robot_Arm,2.86,LOG-03942,74.8,3.72,8,Shift_2,84.5
1.0,18629,CNC_Milling,1.88,LOG-03943,89.3,6.63,10,Shift_1,81.9
195.5,19419,CNC_Milling,3.09,LOG-03944,63.7,3.97,2,Shift_1,75.7
278.2,3478,CNC_Milling,3.29,LOG-03945,57.9,5.39,6,Shift_2,90.3
26.4,14929,Robot_Arm,2.49,LOG-03946,82.4,4.43,11,Shift_3,81.1
230.5,1443,CNC_Milling,2.55,LOG-03947,37.6,7.51,6,Shift_2,98.1
253.8,8010,Robot_Arm,1.94,LOG-03948,67.7,3.24,5,Shift_3,85.8
202.6,19429,Robot_Arm,3.36,LOG-03949,80.5,3.25,2,Shift_3,86.2
274.7,4321,Robot_Arm,2.63,LOG-03950,73.4,5.86,4,Shift_3,67.9
262.1,8162,Conveyor_Belt,3.34,LOG-03951,33.5,3.21,8,Shift_1,78.9
281.7,5172,Robot_Arm,2.58,LOG-03952,44.8,5.25,5,Shift_3,103.3
78.1,14836,CNC_Milling,3.2,LOG-03953,63.3,9.84,3,Shift_1,69.2
246.3,9814,Conveyor_Belt,3.59,LOG-03954,72.1,1.55,11,Shift_1,82.1
162.3,12269,Conveyor_Belt,3.38,LOG-03955,72.7,7.83,2,Shift_2,82.3
197.8,18908,Robot_Arm,3.17,LOG-03956,64.9,2.77,4,Shift_1,87.2
197.5,10899,Robot_Arm,2.92,LOG-03957,76.0,7.34,7,Shift_1,88.5
225.9,14948,CNC_Milling,3.38,LOG-03958,71.6,5.72,11,Shift_1,79.1
293.7,2860,Robot_Arm,2.52,LOG-03959,63.1,5.5,9,Shift_3,93.2
277.6,5089,CNC_Milling,2.84,LOG-03960,73.1,3.62,10,Shift_1,78.3
202.8,18990,Robot_Arm,3.28,LOG-03961,55.3,3.37,6,Shift_2,90.3
204.5,17331,CNC_Milling,4.23,LOG-03962,74.6,2.19,10,Shift_3,69.0
234.2,13476,Robot_Arm,2.51,LOG-03963,52.3,4.02,5,Shift_3,76.8
269.6,8185,CNC_Milling,2.29,LOG-03964,72.3,3.54,3,Shift_2,69.3
280.3,4796,CNC_Milling,3.23,LOG-03965,71.9,4.48,10,Shift_1,87.1
213.5,17182,CNC_Milling,3.97,LOG-03966,60.5,0.47,8,Shift_3,87.5
224.6,15920,Robot_Arm,3.65,LOG-03967,74.5,4.06,2,Shift_1,80.4
229.3,5592,CNC_Milling,3.02,LOG-03968,88.1,7.16,5,Shift_1,87.1
230.9,12206,Robot_Arm,3.98,LOG-03969,49.7,6.36,3,Shift_1,72.6
232.0,12754,CNC_Milling,1.55,LOG-03970,79.3,4.06,6,Shift_2,96.8
75.4,10071,Robot_Arm,3.81,LOG-03971,,10.41,8,Shift_1,93.4
199.5,18606,CNC_Milling,2.75,LOG-03972,61.9,2.56,3,Shift_1,75.0
273.9,3357,Conveyor_Belt,3.5,LOG-03973,77.0,3.78,11,Shift_3,72.4
274.0,5899,CNC_Milling,3.81,LOG-03974,61.2,0.37,11,Shift_3,79.5
292.2,2805,CNC_Milling,3.15,LOG-03975,83.8,2.99,8,Shift_2,86.7
130.4,14165,CNC_Milling,3.06,LOG-03976,30.0,8.47,4,Shift_1,85.6
233.4,13236,CNC_Milling,2.69,LOG-03977,86.7,3.09,4,Shift_2,73.8
203.0,19758,Robot_Arm,4.35,LOG-03978,48.3,0.18,10,Shift_1,80.2
242.1,11303,CNC_Milling,3.28,LOG-03979,66.3,6.18,6,Shift_1,87.7
285.2,3861,Conveyor_Belt,3.18,LOG-03980,52.8,4.97,2,Shift_1,80.4
250.6,9566,Robot_Arm,4.21,LOG-03981,87.4,6.08,6,Shift_1,85.5
290.0,2679,CNC_Milling,2.6,LOG-03982,61.6,3.26,9,Shift_2,94.4
235.4,13747,Robot_Arm,2.8,LOG-03983,56.9,1.48,8,Shift_3,78.2
225.6,13809,CNC_Milling,3.75,LOG-03984,81.8,3.54,9,Shift_2,93.5
216.2,17295,CNC_Milling,4.42,LOG-03985,76.0,5.39,8,Shift_2,84.1
256.3,7454,CNC_Milling,3.04,LOG-03986,60.0,3.82,4,Shift_2,83.3
270.9,6892,CNC_Milling,3.31,LOG-03987,50.1,4.97,7,Shift_2,71.0
292.5,2353,CNC_Milling,1.73,LOG-03988,48.1,2.66,7,Shift_3,92.4
255.9,8887,Conveyor_Belt,4.03,LOG-03989,84.1,5.06,11,Shift_1,104.3
248.9,10030,Robot_Arm,2.13,LOG-03990,71.3,3.99,4,Shift_1,74.3
229.1,15335,Conveyor_Belt,2.57,LOG-03991,67.6,2.24,5,Shift_2,75.4
224.8,15321,CNC_Milling,3.15,LOG-03992,72.4,4.35,4,Shift_2,100.3
283.0,3664,Conveyor_Belt,2.48,LOG-03993,35.8,3.03,5,Shift_2,91.3
269.6,6417,CNC_Milling,1.45,LOG-03994,60.1,5.54,8,Shift_1,78.1
241.3,10717,CNC_Milling,2.01,LOG-03995,60.5,6.18,6,Shift_3,101.8
269.0,7365,Conveyor_Belt,3.08,LOG-03996,79.7,5.25,9,Shift_2,80.4
284.5,1485,CNC_Milling,4.2,LOG-03997,43.0,0.1,2,Shift_3,85.3
214.1,17068,Robot_Arm,4.13,LOG-03998,80.8,1.59,9,Shift_1,88.4
215.4,14894,Conveyor_Belt,3.31,LOG-03999,91.9,2.41,11,Shift_3,92.6
247.6,10881,Robot_Arm,3.13,LOG-04000,39.2,2.01,10,Shift_2,89.4
261.6,7032,Robot_Arm,3.64,LOG-04001,65.2,2.64,6,Shift_1,105.6
203.3,17011,CNC_Milling,4.06,LOG-04002,72.5,6.31,9,Shift_2,98.7
287.8,1670,CNC_Milling,3.09,LOG-04003,78.1,5.75,9,Shift_3,100.7
248.5,9481,Conveyor_Belt,3.12,LOG-04004,32.5,2.94,5,Shift_3,78.4
216.7,16218,CNC_Milling,3.16,LOG-04005,70.1,5.48,5,Shift_3,88.2
204.9,19106,CNC_Milling,3.81,LOG-04006,61.7,4.82,11,Shift_1,101.8
274.6,5776,CNC_Milling,1.91,LOG-04007,60.8,3.92,10,Shift_2,81.0
194.7,13365,Conveyor_Belt,3.01,LOG-04008,96.0,6.87,11,Shift_1,81.1
277.7,4604,Robot_Arm,3.32,LOG-04009,61.8,2.35,10,Shift_1,94.2
286.0,3202,Robot_Arm,1.49,LOG-04010,71.7,4.13,6,Shift_2,89.7
259.0,7707,Conveyor_Belt,3.73,LOG-04011,63.2,1.37,5,Shift_2,84.8
212.8,17816,CNC_Milling,3.86,LOG-04012,68.6,1.49,11,Shift_3,87.7
223.0,14100,Conveyor_Belt,1.44,LOG-04013,73.3,0.6,6,Shift_3,66.8
244.0,10296,CNC_Milling,2.67,LOG-04014,78.4,1.54,11,Shift_3,81.7
273.4,6373,CNC_Milling,2.7,LOG-04015,53.3,4.21,8,Shift_1,76.5
270.4,3691,CNC_Milling,2.29,LOG-04016,67.3,3.24,9,Shift_1,101.0
267.6,6144,Conveyor_Belt,2.4,LOG-04017,67.8,3.33,9,Shift_1,83.2
280.8,3901,Conveyor_Belt,2.58,LOG-04018,40.3,3.25,10,Shift_3,85.8
181.3,4554,Robot_Arm,3.49,LOG-04019,50.7,8.43,3,Shift_1,96.0
231.1,14063,CNC_Milling,4.0,LOG-04020,78.4,1.16,3,Shift_1,100.5
281.3,3521,CNC_Milling,3.44,LOG-04021,58.1,0.89,4,Shift_2,87.7
88.6,1900,Robot_Arm,2.27,LOG-04022,104.2,1.89,4,Shift_3,76.5
239.2,11304,CNC_Milling,3.63,LOG-04023,79.4,3.82,6,Shift_1,79.5
275.5,6445,CNC_Milling,3.48,LOG-04024,71.8,5.29,3,Shift_1,87.9
55.7,9639,Robot_Arm,0.65,LOG-04025,87.7,5.55,7,Shift_3,88.2
268.8,3655,Robot_Arm,3.99,LOG-04026,76.6,6.36,3,Shift_1,76.9
274.7,4989,Conveyor_Belt,3.11,LOG-04027,67.8,3.73,9,Shift_2,64.4
250.1,9380,Robot_Arm,3.14,LOG-04028,43.8,3.01,9,Shift_1,68.8
146.0,14110,CNC_Milling,1.61,LOG-04029,75.0,8.08,11,Shift_3,73.1
250.8,8872,Robot_Arm,4.29,LOG-04030,86.0,0.1,4,Shift_1,82.8
250.4,11292,CNC_Milling,3.27,LOG-04031,56.1,4.16,2,Shift_3,81.8
241.0,10915,Robot_Arm,3.62,LOG-04032,37.6,5.08,5,Shift_1,68.4
156.0,6108,Robot_Arm,1.94,LOG-04033,49.0,8.68,9,Shift_2,82.6
283.3,6313,CNC_Milling,3.41,LOG-04034,91.4,0.1,6,Shift_3,101.7
253.8,9088,CNC_Milling,3.43,LOG-04035,66.2,2.95,4,Shift_3,88.6
287.6,1608,Conveyor_Belt,2.88,LOG-04036,86.9,0.61,2,Shift_2,105.0
233.7,14022,Robot_Arm,1.97,LOG-04037,65.3,0.1,3,Shift_2,85.0
230.0,12673,Robot_Arm,2.95,LOG-04038,57.6,3.49,10,Shift_2,84.7
59.2,6816,Robot_Arm,2.24,LOG-04039,97.0,6.08,10,Shift_1,87.8
223.1,8100,Robot_Arm,2.44,LOG-04040,59.4,7.01,10,Shift_1,103.2
274.5,7245,CNC_Milling,3.93,LOG-04041,61.3,2.67,7,Shift_1,100.7
238.2,13375,Conveyor_Belt,3.07,LOG-04042,71.9,5.67,2,Shift_1,92.6
226.5,15434,Conveyor_Belt,2.94,LOG-04043,60.6,3.51,8,Shift_1,89.3
291.7,3064,CNC_Milling,2.06,LOG-04044,76.7,5.39,7,Shift_1,76.4
218.7,8853,CNC_Milling,2.96,LOG-04045,71.7,6.89,8,Shift_2,71.6
286.4,1261,Robot_Arm,2.88,LOG-04046,72.3,3.51,7,Shift_2,80.5
220.9,9592,Robot_Arm,2.21,LOG-04047,55.8,6.69,4,Shift_3,100.3
278.3,5717,CNC_Milling,3.87,LOG-04048,40.1,0.97,8,Shift_2,102.9
257.2,7380,Robot_Arm,3.83,LOG-04049,52.5,5.64,11,Shift_1,68.9
227.7,9674,Robot_Arm,2.38,LOG-04050,53.8,6.58,4,Shift_2,98.5
251.3,7150,Robot_Arm,3.32,LOG-04051,69.4,6.33,4,Shift_3,103.3
259.7,8487,CNC_Milling,1.52,LOG-04052,52.8,1.04,3,Shift_3,97.5
225.4,15530,CNC_Milling,3.25,LOG-04053,43.0,3.49,8,Shift_3,80.5
221.3,16395,Robot_Arm,3.63,LOG-04054,47.8,4.76,2,Shift_3,93.2
309.3,1111,Conveyor_Belt,2.1,LOG-04055,70.8,5.11,8,Shift_3,69.6
263.0,8178,Robot_Arm,3.01,LOG-04056,75.3,4.29,9,Shift_3,71.0
